x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.05,6.5,15.82,14.97,1,0,2.3,12,424.8,2.417221,5.960677154
0.05,6.8,5.46,3.92,1,0,3.8,58,659.6,2.417221,7.273964104
0.05,7.35,120.81,119.77,1,0,1,25,338.6,2.417221,4.347125807
0.05,7.35,28.79,24.07,1,0,1,25,338.6,2.417221,4.727087544
0.05,7.35,13.94,0,1,0,1,25,659.6,2.417221,6.018308554
0.05,7.35,91.14,89.76,1,0,1,25,274.5,2.417221,4.765722247
0.05,7.35,194.55,193.91,1,0,1,25,274.5,2.417221,3.675912774
0.05,7.35,151.16,150.33,1,0,1,25,424.8,2.417221,3.346407074
0.05,7.35,6.78,1.79,1,0,1,25,766.77,2.417221,6.755131349
0.05,5.74,6.13,5.3,0,0,3.1,80,597.12,1.68,5.506389634
0.05,5.74,10.67,10.21,0,0,3.1,80,1428,1.62,5.211492549
0.05,5.74,9.02,8.47,0,0,3.1,80,270.84,1.62,5.922484682
0.05,5.74,7.42,6.75,0,0,3.1,80,349.85,1.62,5.821630335
0.05,5.74,5.7,4.79,0,0,3.1,80,221.78,1.88,5.642154817
0.05,5.74,3.11,0.42,0,0,3.1,80,663.31,1.63,6.001801694
0.05,5.74,33.83,33.69,0,0,3.1,80,281.61,1.68,3.739148767
0.05,5.74,20.67,20.44,0,0,3.1,80,370.789,1.11,5.003776224
0.05,5.74,20.67,20.44,0,0,3.1,80,370.789,1.11,4.708682761
0.05,5.74,19.7,19.46,0,0,3.1,80,370.789,1.96,4.615449077
0.05,6.53,3.41,0,0,0,0,80,274.5,3.92,6.228995442
0.05,6.53,3.4,0,0,0,0,80,274.5,3.92,6.157143805
0.05,6.53,4.01,0.47,0,0,0,80,223.03,3.92,6.83631449
0.05,6.53,10.57,8.54,0,0,0,80,208.71,3.56,5.53054286
0.05,6.53,11.56,10.45,0,0,0,80,231.23,3.92,5.542325393
0.05,6.53,24.6,23.17,0,0,0,80,205.78,3.4,4.671173746
0.05,6.53,16.06,15.19,0,0,0,80,659.6,3.92,5.324485471
0.05,6.53,8.35,7.29,0,0,0,80,274.5,3.92,5.62503364
0.05,6.53,50.1,49.1,0,0,0,80,345.419,2.417221,4.81038613
0.05,6.53,15.34,13.52,0,0,0,80,274.5,3.92,5.217232547
0.05,6.53,22.54,22.03,0,0,0,80,274.5,3.92,5.874395984
0.05,6.53,8.61,7.31,0,0,0,80,192.05,3.2,5.443016298
0.05,6.53,3.47,0.07,0,0,0,80,186.21,2.417221,5.749150676
0.05,6.53,21.68,19.76,0,0,0,80,237.33,3.04,5.364628523
0.05,6.53,7.58,6.17,0,0,0,80,202.85,3.2,5.416275667
0.05,6.53,13.48,12.45,0,0,0,80,196.25,3.16,5.94665105
0.05,6.53,18.85,17.94,0,0,0,80,196.88,3.16,5.10440609
0.05,6.53,22.83,21.98,0,0,0,80,249.92,3.16,4.938030601
0.05,6.53,12.9,10.79,0,0,0,80,162.94,3.28,5.768943867
0.05,6.53,7.38,4.9,0,0,0,80,208.91,3.48,6.131530817
0.05,6.53,4.82,1.76,0,0,0,80,205.63,3.48,6.520653105
0.05,6.53,3.49,0,0,0,0,80,203.22,3.44,6.717924105
0.05,6.53,3.59,0.56,0,0,0,80,210.51,3.36,6.039250886
0.05,6.53,5.61,3.86,0,0,0,80,206.08,3.24,6.537737572
0.05,6.53,6.63,5.09,0,0,0,80,202.26,3.24,6.164052252
0.05,6.53,7.94,5.51,0,0,0,80,202.89,3.52,5.578409166
0.05,6.53,36.92,35.64,0,0,0,80,207.469,3.92,4.573764572
0.05,6.53,13.53,12.69,0,0,0,80,348.69,3.08,5.17471248
0.05,6.53,31.1,30.33,0,0,0,80,345.419,2.417221,4.062146916
0.05,6.53,10.79,9.64,0,0,0,80,338.6,3.92,6.52726681
0.05,6.53,25.23,24.61,0,0,0,80,362.38,2.417221,5.275317271
0.05,6.53,32.23,31.92,0,0,0,80,274.5,3.92,5.321063129
0.05,6.53,15.48,14.75,0,0,0,80,193.67,3.32,4.566721873
0.05,6.06,6.63,1.1,0,1,1.3,50,338.539,2.417221,6.446983678
0.05,6.06,15.46,12.56,0,1,1.3,50,345.419,2.417221,6.327027061
0.05,6.06,6.59,4.48,0,1,1.3,50,370.789,2.417221,5.998685071
0.05,6.33,14.37,13.8,0,0,4,90,659.6,3.92,6.680907248
0.05,6.33,18.96,18.53,0,0,4,90,274.5,3.92,4.884379382
0.05,6.33,39.3,39.1,0,0,4,90,338.6,3.92,4.492366888
0.05,6.33,7.27,6.07,0,0,4,90,274.5,2.417221,3.688709244
0.05,6.9,54.1,52.93,0,1,-0.8,60,1000,2.417221,3.654888788
0.05,6.9,10.52,9.52,0,1,-0.8,60,1000,2.417221,4.358557517
0.05,6.9,10.76,8.14,0,1,-0.8,60,1000,2.417221,5.260552974
0.05,6.9,21.26,17.51,0,1,-0.8,60,1000,2.417221,4.481476934
0.05,6.9,46.25,44.62,0,1,-0.8,60,274.5,2.417221,4.2330843
0.05,6.9,23.35,22.54,0,1,-0.8,60,500,2.417221,5.726822268
0.05,6.9,17.64,13.34,0,1,-0.8,60,600,2.417221,5.041207253
0.05,6.9,32,29.79,0,1,-0.8,60,350,2.417221,4.860956471
0.05,6.9,30.07,27.49,0,1,-0.8,60,530,2.417221,4.924186682
0.05,6.9,10.84,6.78,0,1,-0.8,60,1000,2.417221,5.783337288
0.05,6.9,61.5,59.63,0,1,-0.8,60,659.6,2.417221,4.035660577
0.05,6.9,53.16,51.74,0,1,-0.8,60,460,2.417221,3.768965106
0.05,6.6,13.71,10.27,0,1,0,44,338.6,2.417221,5.62470102
0.05,5.9,15.57,15.28,0,0,2,90,208.71,3.56,5.533970545
0.05,5.9,15.45,15.16,0,0,2,90,207.469,3.92,5.249659391
0.05,5.9,16.81,16.54,0,0,2,90,348.69,3.08,5.443623036
0.05,5.9,8.15,7.57,0,0,2,90,191.14,2.417221,5.63075926
0.05,5.9,19.5,19.26,0,0,2,90,362.38,2.417221,4.880453873
0.05,5.9,6.87,6.18,0,0,2,90,193.67,3.32,6.284307571
0.05,6.36,24.02,23.78,1,0,3.4,30,271.441,2.417221,5.629386407
0.05,6.36,55.77,55.05,1,0,3.4,30,408.93,2.417221,3.826270804
0.05,6.36,43.68,42.76,1,0,3.4,30,338.539,2.417221,4.55349496
0.05,6.36,42.92,41.99,1,0,3.4,30,376.073,2.417221,3.394645456
0.05,6.36,44.72,43.83,1,0,3.4,30,184.75,2.417221,4.714978468
0.05,6.36,40.98,40.01,1,0,3.4,30,376.073,2.417221,3.901469447
0.05,6.36,45.7,44.82,1,0,3.4,30,338.539,2.417221,4.525633358
0.05,6.36,47.57,46.73,1,0,3.4,30,338.539,2.417221,4.222688677
0.05,6.36,46.35,45.49,1,0,3.4,30,438.339,2.417221,4.932643287
0.05,6.36,48.7,47.88,1,0,3.4,30,289.56,2.417221,4.923987008
0.05,6.36,50.2,49.4,1,0,3.4,30,338.539,2.417221,4.734071108
0.05,6.36,51.75,50.98,1,0,3.4,30,256.82,2.417221,4.542906364
0.05,6.36,41.99,41.04,1,0,3.4,30,338.539,2.417221,4.962902097
0.05,6.36,31.62,30.34,1,0,3.4,30,438.339,2.417221,4.603562024
0.05,6.36,28.52,27.1,1,0,3.4,30,376.073,2.417221,4.539661713
0.05,6.36,29.34,27.96,1,0,3.4,30,338.539,2.417221,4.719669998
0.05,6.36,29.48,28.11,1,0,3.4,30,338.539,2.417221,5.601855524
0.05,6.36,29.38,28,1,0,3.4,30,376.073,2.417221,5.139746035
0.05,6.36,27.67,26.2,1,0,3.4,30,338.539,2.417221,5.137294447
0.05,6.36,38.95,37.92,1,0,3.4,30,338.539,2.417221,4.800703507
0.05,6.36,37.22,36.14,1,0,3.4,30,370.789,2.417221,5.013011728
0.05,6.36,34.59,33.42,1,0,3.4,30,338.539,2.417221,4.538454047
0.05,6.36,32.87,31.64,1,0,3.4,30,438.339,2.417221,4.074896874
0.05,6.36,31.21,29.91,1,0,3.4,30,370.789,2.417221,4.825500207
0.05,6.36,29.94,28.58,1,0,3.4,30,376.073,2.417221,4.788838411
0.05,6.36,31.71,30.43,1,0,3.4,30,438.339,2.417221,4.009679132
0.05,6.36,36.15,35.04,1,0,3.4,30,338.539,2.417221,4.477486146
0.05,6.36,33.07,31.85,1,0,3.4,30,338.539,2.417221,4.378345663
0.05,6.36,37.02,35.93,1,0,3.4,30,376.073,2.417221,4.349948654
0.05,6.36,30.07,28.72,1,0,3.4,30,370.789,2.417221,4.505138851
0.05,6.36,39.12,38.1,1,0,3.4,30,438.339,2.417221,4.909396074
0.05,6.36,41.1,40.13,1,0,3.4,30,438.339,2.417221,4.413427014
0.05,6.36,43.64,42.72,1,0,3.4,30,438.339,2.417221,4.14946153
0.05,6.36,47.88,47.04,1,0,3.4,30,438.339,2.417221,4.292676549
0.05,6.36,36.4,35.29,1,0,3.4,30,376.073,2.417221,4.320028168
0.05,6.36,34,32.81,1,0,3.4,30,376.073,2.417221,4.851216753
0.05,6.36,31.58,30.3,1,0,3.4,30,376.073,2.417221,4.245762237
0.05,6.36,26.38,24.83,1,0,3.4,30,338.539,2.417221,5.203823544
0.05,6.36,29.12,27.72,1,0,3.4,30,376.073,2.417221,4.444676075
0.05,6.36,30.35,29.01,1,0,3.4,30,338.539,2.417221,4.54030933
0.05,6.36,32.17,30.91,1,0,3.4,30,297.2,2.417221,4.819746374
0.05,6.36,34.45,33.28,1,0,3.4,30,376.073,2.417221,3.986952558
0.05,6.36,40.92,39.94,1,0,3.4,30,438.339,2.417221,4.216691831
0.05,6.36,8.41,7.69,1,0,3.4,30,257.38,2.417221,6.583905626
0.05,6.36,27.46,25.98,1,0,3.4,30,684.935,2.417221,5.02539647
0.05,6.88,84.09,83,0,1,0,52,424.8,2.417221,4.455041771
0.05,6.88,86.67,84.8,0,1,0,52,424.8,2.417221,3.902718831
0.05,6.19,51.77,51.68,0,0,0.5,90,220,1.62,3.625418937
0.05,6.19,24.66,24.48,0,0,0.5,90,239.69,1.62,3.529952842
0.05,6.19,4.4,3.22,0,0,0.5,90,488.77,1.62,5.881396493
0.05,6.19,39.19,39.08,0,0,0.5,90,288.62,1.1,4.841853642
0.05,6.19,23.43,23.23,0,0,0.5,90,462.24,1.98,4.619847584
0.05,6.19,3.01,0.18,0,0,0.5,90,597.12,1.68,7.10324826
0.05,6.19,53.97,53.89,0,0,0.5,90,116.35,1.62,4.057970483
0.05,6.19,31.48,31.34,0,0,0.5,90,367.57,1.62,3.125394369
0.05,6.19,15.13,14.83,0,0,0.5,90,729.65,1.62,4.979919559
0.05,6.19,15.2,14.9,0,0,0.5,90,1428,1.62,5.207955359
0.05,6.19,14,13.68,0,0,0.5,90,270.84,1.62,5.389964578
0.05,6.19,13.35,13.01,0,0,0.5,90,349.85,1.62,5.49089354
0.05,6.19,11.91,11.53,0,0,0.5,90,221.78,1.88,5.672813808
0.05,6.19,10.3,9.85,0,0,0.5,90,663.31,1.63,5.762217888
0.05,6.19,12.43,12.06,0,0,0.5,90,333.85,1.88,5.391842504
0.05,6.19,4.57,3.45,0,0,0.5,90,281.61,1.68,5.51642555
0.05,6.19,26.59,26.42,0,0,0.5,90,215.54,1.62,4.649919454
0.05,6.19,26.59,26.42,0,0,0.5,90,215.54,1.62,4.452574024
0.05,6.19,26.59,26.42,0,0,0.5,90,215.54,1.62,4.629066013
0.05,6.19,26.59,26.42,0,0,0.5,90,215.54,1.62,4.529330345
0.05,6.19,26.59,26.42,0,0,0.5,90,215.54,1.62,4.555580529
0.05,6.19,63.23,63.16,0,0,0.5,90,271.441,2.417221,4.024041591
0.05,6.19,70.99,70.93,0,0,0.5,90,190.14,1.62,3.848711689
0.05,6.19,27.31,27.15,0,0,0.5,90,370.789,1.96,3.654534011
0.05,6.19,32.02,31.88,0,0,0.5,90,622.859,1.75,4.377077164
0.05,6.19,32.02,31.88,0,0,0.5,90,622.859,1.75,4.244003408
0.05,6.19,45.57,45.47,0,0,0.5,90,714,1.1,4.217209332
0.05,5.8,18.89,12.8,0,1,8,48,659.6,2.417221,4.770057394
0.05,5.8,51.29,49.33,0,1,8,48,200,2.417221,4.275945841
0.05,5.8,31.23,29.71,0,1,8,48,338.6,2.417221,4.295096552
0.05,5.8,32.74,29.58,0,1,8,48,338.6,2.417221,4.281459531
0.05,5.8,47.59,45.47,0,1,8,48,338.6,2.417221,3.653917801
0.05,6.76,9.6,2.48,1,0,2,25,659.6,2.417221,7.50001597
0.05,6.76,4.93,0,1,0,2,25,659.6,2.417221,6.954575533
0.05,6.76,7.68,4.93,1,0,2,25,659.6,2.417221,6.081039715
0.05,6.06,38.43,38.22,0,0,4,46,684.935,2.417221,5.408340976
0.05,6.06,52.06,51.91,0,0,4,46,684.935,2.417221,4.656688112
0.05,6.06,42.36,42.17,0,0,4,46,338.539,2.417221,4.682115394
0.05,6.06,7.84,6.74,0,0,4,46,345.419,2.417221,5.945655372
0.05,6.06,52.41,52.26,0,0,4,46,274.98,2.417221,3.999667066
0.05,6.06,27.5,27.21,0,0,4,46,370.789,2.417221,5.641006463
0.05,6.06,6.82,0.99,0,0,4,46,345.419,2.417221,6.096662947
0.05,6.06,14.24,12.79,0,0,4,46,345.419,2.417221,5.03698655
0.05,6.06,34.71,34.48,0,0,4,46,338.539,2.417221,5.182860403
0.05,6.06,72.97,71.7,0,0,4,46,345.419,2.417221,3.882200181
0.05,6.06,29.83,29.56,0,0,4,46,338.539,2.417221,5.53087333
0.05,6.06,35.57,35.34,0,0,4,46,207.469,2.417221,4.824917649
0.05,6.06,41.93,41.74,0,0,4,46,345.419,2.417221,4.818027228
0.05,6.06,26.88,23.2,0,0,4,46,379.32,2.417221,4.065386453
0.05,6.06,35.36,32.65,0,0,4,46,345.419,2.417221,4.957295718
0.05,6.06,12.07,3.67,0,0,4,46,345.419,2.417221,5.429746115
0.05,6.06,54.82,54.67,0,0,4,46,684.935,2.417221,4.384545251
0.05,6.06,4.04,0,0,0,4,46,345.419,2.417221,6.640063663
0.05,6.06,10.84,10.08,0,0,4,46,207.469,2.417221,5.703241478
0.05,6.06,67.5,67.38,0,0,4,46,370.789,2.417221,4.608316212
0.05,6.06,78.09,77.98,0,0,4,46,390.18,1.16,3.50835084
0.05,6.06,64.95,64.83,0,0,4,46,370.789,0.76,4.426945444
0.05,6.06,23.31,22.96,0,0,4,46,370.789,2.417221,5.708270608
0.05,6.06,30.97,30.71,0,0,4,46,338.539,2.417221,4.357275214
0.05,6.06,39.14,38.94,0,0,4,46,684.935,2.417221,5.231251222
0.05,6.06,17.03,16.55,0,0,4,46,684.935,2.417221,5.043741273
0.05,6.06,37.87,37.66,0,0,4,46,271.441,2.417221,5.048336777
0.05,6.06,64.8,64.68,0,0,4,46,370.789,2.417221,4.658010309
0.05,6.06,6.04,0,0,0,4,46,345.419,2.417221,6.496871194
0.05,6.06,49.08,48.92,0,0,4,46,684.935,2.417221,4.900776208
0.05,6.06,38.22,38.01,0,0,4,46,338.539,2.417221,4.816686304
0.05,5.77,24.43,24.25,0,0,2,90,271.441,2.417221,4.293552953
0.05,5.77,23.57,23.38,0,0,2,90,271.441,2.417221,4.736603235
0.05,5.77,15.29,14.99,0,0,2,90,345.419,2.417221,5.000042144
0.05,5.77,24.56,24.37,0,0,2,90,338.539,2.417221,3.92509961
0.05,5.77,6.77,6.07,0,0,2,90,271.441,2.417221,5.748100138
0.05,6.19,21.92,21.55,0,0,4,55,271.441,2.417221,5.50757604
0.05,6.19,17.17,14.38,0,0,4,55,271.441,2.417221,5.415595395
0.05,6.19,18.31,14.97,0,0,4,55,345.419,2.417221,5.94986995
0.05,6.19,31.19,29.35,0,0,4,55,338.539,2.417221,4.278285155
0.05,6.19,24.47,22.08,0,0,4,55,338.539,2.417221,4.912055669
0.05,6.19,21.12,18.3,0,0,4,55,345.419,2.417221,4.562446441
0.05,6.19,21.12,18.3,0,0,4,55,345.419,2.417221,4.600205804
0.05,6.19,36.47,34.91,0,0,4,55,345.419,2.417221,3.946627179
0.05,6.19,30.11,28.2,0,0,4,55,359.23,2.417221,5.364821297
0.05,6.19,51.98,50.92,0,0,4,55,345.419,2.417221,3.843065317
0.05,6.19,7.58,6.44,0,0,4,55,271.441,2.417221,6.251658154
0.05,6.6,70.49,68.74,0,1,0,39,424.8,2.417221,3.652199957
0.05,6.6,20.02,16.09,0,1,0,39,424.8,2.417221,5.724848686
0.05,5.99,14.66,1.67,0,0,14.5,30,550,2.892,6.036192708
0.05,5.99,19.52,8.72,0,0,14.5,30,370.789,0.32,5.668869922
0.05,5.99,29.6,25.81,0,0,14.5,30,234.8825426,3.091,4.124980267
0.05,5.99,17.42,4.53,0,0,14.5,30,367.53,2.04,5.604267739
0.05,5.99,36.97,32.56,0,0,14.5,30,297.71,3.182,4.759116805
0.05,5.99,16.72,4.34,0,0,14.5,30,308.6450892,2.84,4.820339862
0.05,5.99,17.79,10.31,0,0,14.5,30,308.6450892,5.031,5.613407939
0.05,5.99,29.9,25.91,0,0,14.5,30,545.66,0.32,4.740252326
0.05,5.99,32.7,29.09,0,0,14.5,30,355.81,1.04,4.672843732
0.05,5.99,28.5,22.5,0,0,14.5,30,445.983055,0.32,5.137357826
0.05,5.99,23.99,19.11,0,0,14.5,30,370.789,3.292,5.55826516
0.05,5.99,24,19.12,0,0,14.5,30,370.789,3.292,5.009069709
0.05,5.99,26.34,20.37,0,0,14.5,30,271.441,1,5.373152984
0.05,5.99,54.74,52.76,0,0,14.5,30,338.539,2.71,3.660218862
0.05,5.99,48.96,45.98,0,0,14.5,30,267.49,2.834,4.98315145
0.05,5.99,48.18,44.88,0,0,14.5,30,308.6450892,1.76,4.659414393
0.05,5.99,26.82,22.57,0,0,14.5,30,235,3.220357143,5.508701425
0.05,5.99,33.19,29.85,0,0,14.5,30,361.167702,4.245,4.172369515
0.05,5.99,30.03,26.3,0,0,14.5,30,160.58,3.347,4.863164454
0.05,5.99,64.96,62.56,0,0,14.5,30,438.339,2.417221,3.683138142
0.05,5.99,72.19,70.04,0,0,14.5,30,450.28,1.52,4.214664521
0.05,5.99,23.37,18.32,0,0,14.5,30,308.6450892,5.759,5.889657984
0.05,5.99,20.91,13.58,0,0,14.5,30,405.1888981,1.64,4.320498917
0.05,5.99,18.59,9.49,0,0,14.5,30,271.441,2.44,4.745705377
0.05,5.99,20.79,14.9,0,0,14.5,30,245.06,5.606,5.746848056
0.05,5.99,20.82,14.95,0,0,14.5,30,271.9,6.091,5.296777982
0.05,5.99,15.67,0.75,0,0,14.5,30,308.6450892,3.04,5.284390709
0.05,5.99,37.92,35.04,0,0,14.5,30,308.6450892,2.417221,4.528117653
0.05,5.99,39.45,36.69,0,0,14.5,30,270.19,3.014,4.277710673
0.05,5.99,14.5,0.36,0,0,14.5,30,468.18,2.845,6.308346739
0.05,5.99,22.82,14.68,0,0,14.5,30,445.983055,0.32,5.595837656
0.05,5.99,22.11,13.67,0,0,14.5,30,445.983055,1.2,4.724705286
0.05,5.99,17.39,9.6,0,0,14.5,30,337,2.884,5.36876042
0.05,5.99,103.9,102.89,0,0,14.5,30,338.539,2.417221,3.975515794
0.05,5.99,44.58,42.16,0,0,14.5,30,370.789,2.417221,4.113103112
0.05,5.99,25.86,21.41,0,0,14.5,30,316.02,3.549,5.880459707
0.05,5.99,23.29,18.23,0,0,14.5,30,301,4.852,5.970620348
0.05,5.99,25.94,21.51,0,0,14.5,30,297.07,3.35,5.251747934
0.05,5.99,31.53,28,0,0,14.5,30,234.8825426,2.804,4.177969353
0.05,5.99,29.89,26.14,0,0,14.5,30,277.98,3.267,4.904404733
0.05,5.99,29.73,25.95,0,0,14.5,30,277.98,3.28,4.322499701
0.05,5.99,35.23,32.11,0,0,14.5,30,740.05,0.32,3.512976448
0.05,5.99,16.97,8.56,0,0,14.5,30,445.983055,2.45,5.086083636
0.05,5.99,18.86,11.07,0,0,14.5,30,445.983055,0.76,5.334450988
0.05,5.99,24.08,19.22,0,0,14.5,30,316.46,2.169,5.338878782
0.05,5.99,31.47,27.94,0,0,14.5,30,255,0.32,3.995423308
0.05,5.99,16.53,6,0,0,14.5,30,405.1888981,1.939,5.164884638
0.05,5.99,21.11,15.34,0,0,14.5,30,315.06,2.574,5.404828432
0.05,5.99,15.18,4.5,0,0,14.5,30,349.43,3.278,6.383387564
0.05,5.99,20.48,14.46,0,0,14.5,30,308.6450892,4.659,5.48611213
0.05,5.99,24.99,20.35,0,0,14.5,30,308.71,3.317,4.932006741
0.05,5.99,22.17,16.77,0,0,14.5,30,294.247,5.345,5.105400016
0.05,5.99,27.64,23.4,0,0,14.5,30,1222.52,0.0368,3.96674378
0.05,5.99,37.05,34.1,0,0,14.5,30,229.787,3.969,4.179315881
0.05,5.99,24.54,19.8,0,0,14.5,30,270.19,5.602,5.401511459
0.05,5.99,28.56,24.61,0,0,14.5,30,405.1888981,3.583,5.321125458
0.05,5.99,33.68,30.4,0,0,14.5,30,370.789,3.508,4.119868342
0.05,5.99,26.04,19.28,0,0,14.5,30,445.983055,0.32,5.099110349
0.05,5.99,20.28,14.17,0,0,14.5,30,361.167702,3.253,5.091334008
0.05,5.99,17.75,10.24,0,0,14.5,30,308.6450892,2.36,4.925113222
0.05,5.99,71.75,69.59,0,0,14.5,30,425.34,2.417221,3.645282265
0.05,5.99,26.68,22.4,0,0,14.5,30,234.8825426,5.396,5.467918511
0.05,5.99,67.62,65.32,0,0,14.5,30,271.441,2.417221,4.252429998
0.05,5.99,30.04,26.31,0,0,14.5,30,361.167702,4.234,4.143681547
0.05,5.99,59.13,56.48,0,0,14.5,30,445.983055,2.417221,4.016201766
0.05,5.99,59.6,56.97,0,0,14.5,30,327.44,2.417221,4.02827015
0.05,5.99,48.64,46.43,0,0,14.5,30,622.859,2.417221,4.04931217
0.05,5.99,63.23,61.54,0,0,14.5,30,349.54,2.417221,3.900542249
0.05,5.99,62.07,60.35,0,0,14.5,30,376.073,2.417221,3.670587488
0.05,5.99,36.79,32.36,0,0,14.5,30,684.935,2.417221,4.474763696
0.05,5.99,74.69,72.62,0,0,14.5,30,405.1888981,2.458,3.739921847
0.05,5.99,22.73,14.5,0,0,14.5,30,821.6894831,2.417221,5.915235072
0.05,5.99,33.11,28.37,0,0,14.5,30,445.983055,2.596,5.160176446
0.05,5.99,52.2,49.18,0,0,14.5,30,269.14,2.417221,4.189679453
0.05,5.99,58.61,55.93,0,0,14.5,30,285.93,3.344,4.253414478
0.05,5.99,41.69,38.04,0,0,14.5,30,280.86,3.174,4.986935622
0.05,5.99,20.42,14.37,0,0,14.5,30,270.19,4.218,5.249582145
0.05,5.99,22.84,17.65,0,0,14.5,30,376.073,3.396,5.427132049
0.05,5.99,41.32,38.7,0,0,14.5,30,445.983055,0.366476868,3.910916422
0.05,5.99,36.11,31.59,0,0,14.5,30,508.08,1.295,5.173190528
0.05,5.99,36.29,31.8,0,0,14.5,30,271.441,2.483,5.000009095
0.05,5.99,36.55,32.13,0,0,14.5,30,271.441,2.417221,4.715479362
0.05,5.99,17.3,4.3,0,0,14.5,30,370.789,2.417221,5.160643761
0.05,5.99,17.3,4.3,0,0,14.5,30,370.789,2.417221,5.567975947
0.05,5.99,17.3,4.3,0,0,14.5,30,370.789,2.417221,5.712759421
0.05,5.99,17.3,4.3,0,0,14.5,30,370.789,2.417221,6.193359146
0.05,5.99,19.17,8.03,0,0,14.5,30,455.3753976,1.198,5.601609274
0.05,5.99,32.8,29.42,0,0,14.5,30,405.1888981,1.99,3.600471683
0.05,5.99,29.65,25.11,0,0,14.5,30,229.787,0.96,4.364648311
0.05,5.99,44.54,40.96,0,0,14.5,30,390.18,1.16,5.318398529
0.05,5.99,42.26,39.7,0,0,14.5,30,508.83,2.417221,3.082342676
0.05,5.99,56.48,54.58,0,0,14.5,30,370.789,0.76,4.49960561
0.05,5.99,83.59,81.74,0,0,14.5,30,271.441,2.417221,4.203777595
0.05,5.99,15.2,0,0,0,14.5,30,401.37,2.467,5.595626355
0.05,5.99,15.94,1.57,0,0,14.5,30,379.43,2.073,5.481320004
0.05,5.99,18.49,11.47,0,0,14.5,30,308.6450892,4.326,6.069737332
0.05,5.99,35.86,32.8,0,0,14.5,30,370.789,2.476,3.686958046
0.05,5.99,31.06,26.91,0,0,14.5,30,294.247,1,5.373102918
0.05,5.99,34.99,30.33,0,0,14.5,30,308.6450892,2.298,5.300377313
0.05,5.99,31.93,26.71,0,0,14.5,30,271.441,1.348,4.531473523
0.05,5.99,30.37,24.82,0,0,14.5,30,445.983055,0.862,4.509354995
0.05,5.99,42.34,38.55,0,0,14.5,30,440.54,2.417221,4.152517459
0.05,5.99,40.61,36.64,0,0,14.5,30,338.539,4.455,3.829898469
0.05,5.99,40.36,37.67,0,0,14.5,30,229.787,3.471,3.804289807
0.05,5.99,36.11,33.07,0,0,14.5,30,370.789,1.8,3.769409608
0.05,5.99,50.39,47.25,0,0,14.5,30,996.43,2.417221,4.588713647
0.05,5.99,34.34,31.13,0,0,14.5,30,308.6450892,2.509,4.132361684
0.05,5.99,16.32,6.42,0,0,14.5,30,308.6450892,3.08,5.117973519
0.05,5.99,14.73,2.6,0,0,14.5,30,298.68,2.966,6.221589978
0.05,6.22,17.92,17.59,0,0,0,90,207.469,2.417221,5.241889481
0.05,6.54,17.37,17.03,0,0,0,90,208.71,3.56,5.123053672
0.05,6.54,27.21,27,0,0,0,90,205.78,3.4,5.485925114
0.05,6.54,18.52,18.2,0,0,0,90,192.05,3.2,5.79374998
0.05,6.54,18.79,18.48,0,0,0,90,207.469,3.92,4.932530153
0.05,6.54,3.53,0.95,0,0,0,90,348.69,3.08,6.109132916
0.05,6.54,22.5,22.24,0,0,0,90,345.419,2.417221,5.115302992
0.05,6.54,11.67,11.16,0,0,0,90,207.469,2.417221,6.295227174
0.05,6.54,26.11,25.88,0,0,0,90,191.14,2.417221,5.107224601
0.05,6.54,6.56,5.61,0,0,0,90,362.38,2.417221,6.985091
0.05,6.54,13.47,13.03,0,0,0,90,193.67,3.32,5.554938857
0.05,6.54,24.1,23.85,0,0,0,90,207.469,2.417221,5.724928728
0.05,6.93,41.88,41.71,1,0,3.8,70,391.91,1.62,4.576404598
0.05,6.93,43.23,43.06,1,0,3.8,70,133.11,1.62,5.50351733
0.05,6.93,52.68,52.53,1,0,3.8,70,271.06,1.62,5.146340026
0.05,6.93,52.53,52.39,1,0,3.8,70,517.06,1.26,4.506769793
0.05,6.93,41.86,41.68,1,0,3.8,70,415.27,1.62,4.794821018
0.05,6.93,41.03,40.85,1,0,3.8,70,449.64,1.62,4.755603551
0.05,6.93,24.57,24.27,1,0,3.8,70,239.69,1.62,5.111017625
0.05,6.93,71,70.9,1,0,3.8,70,190,1.62,5.544099274
0.05,6.93,20.26,19.9,1,0,3.8,70,488.77,1.62,5.630037867
0.05,6.93,20.26,19.9,1,0,3.8,70,488.77,1.62,4.351644335
0.05,6.93,10.72,3.85,1,0,3.8,70,376.073,1.1,6.568832652
0.05,6.93,61.71,61.15,1,0,3.8,70,338.539,2.417221,4.481692727
0.05,6.93,67.52,66.89,1,0,3.8,70,304.08,2.417221,4.682033639
0.05,6.93,50.99,50.71,1,0,3.8,70,331.21,2.417221,5.0485257
0.05,6.93,71.39,71.28,1,0,3.8,70,376.073,2.417221,4.614117965
0.05,6.93,53.6,53.46,1,0,3.8,70,391.01,2.417221,4.227679662
0.05,6.93,69.38,68.22,1,0,3.8,70,597.12,2.417221,4.078455147
0.05,6.93,78.41,78.32,1,0,3.8,70,477.652,2.417221,4.027148677
0.05,6.93,79.25,79.16,1,0,3.8,70,597.12,2.19,4.475744172
0.05,6.93,35.49,35.28,1,0,3.8,70,513.7,2.417221,4.56784641
0.05,6.93,15.23,8.65,1,0,3.8,70,288.62,1.1,6.455371237
